member_id,visit_date,age,gender,membership_type,workout_type,workout_duration_minutes,calories_burned,check_in_time,attendance_status
2288,17-06-2024,45,Female,Monthly,Yoga,55,420,22:14,Present
2289,02-03-2024,37,Other,Quarterly,Strength Training,40,395,15:45,Absent
2290,23-11-2024,20,Male,Monthly,Yoga,56,454,05:44,Present
2291,17-05-2024,56,Other,Annual,Cardio,105,570,17:35,Present
2292,17-01-2024,53,Female,Monthly,Cardio,89,578,20:18,Absent
2293,21-07-2024,37,Female,Quarterly,HIIT,64,513,08:56,Present
2294,30-10-2024,65,Other,Monthly,Strength Training,43,294,13:26,Absent
2295,15-01-2024,37,Female,Quarterly,Cardio,120,739,06:31,Absent
2296,30-10-2024,61,Female,Monthly,Yoga,79,539,19:33,Absent
2297,17-04-2024,27,Male,Quarterly,CrossFit,98,815,14:24,Present
2298,28-03-2024,35,Male,Monthly,CrossFit,47,432,16:27,Absent
2299,04-08-2024,59,Male,Annual,Strength Training,49,284,20:03,Present
2300,30-05-2024,64,Male,Annual,HIIT,68,640,20:06,Absent
2301,17-11-2024,42,Female,Annual,CrossFit,36,317,15:40,Absent
2302,11-06-2024,44,Male,Annual,Strength Training,25,170,06:16,Present
2303,19-02-2024,52,Male,Quarterly,Yoga,83,617,16:54,Present
2304,02-03-2024,23,Male,Monthly,Strength Training,43,296,18:12,Absent
2305,06-02-2024,63,Female,Annual,HIIT,44,236,22:20,Absent
2306,09-02-2024,64,Other,Quarterly,CrossFit,61,530,22:59,Absent
2307,17-01-2024,64,Other,Annual,HIIT,40,271,11:16,Absent
2308,09-08-2024,28,Female,Annual,HIIT,38,257,07:47,Absent
2309,05-06-2024,30,Male,Monthly,Yoga,38,300,12:14,Present
2310,23-12-2024,24,Female,Annual,Strength Training,60,429,16:40,Present
2311,09-01-2024,57,Male,Monthly,HIIT,85,435,17:33,Absent
2312,30-03-2024,37,Female,Quarterly,Strength Training,91,655,18:10,Present
2313,31-12-2024,40,Other,Quarterly,Cardio,42,355,18:48,Absent
2314,11-12-2024,47,Female,Quarterly,HIIT,82,743,09:21,Present
2315,12-09-2024,53,Other,Quarterly,CrossFit,91,802,20:12,Absent
2316,09-02-2024,47,Female,Monthly,Cardio,31,159,12:01,Absent
2317,16-06-2024,23,Male,Monthly,CrossFit,93,586,13:24,Absent
2318,19-04-2024,43,Other,Annual,HIIT,76,506,21:08,Absent
2319,09-06-2024,39,Female,Quarterly,Cardio,106,918,21:40,Absent
2320,27-03-2024,55,Female,Monthly,HIIT,67,436,14:25,Present
2321,26-01-2024,33,Male,Quarterly,CrossFit,46,307,19:43,Absent
2322,14-10-2024,60,Other,Annual,HIIT,56,374,12:36,Absent
2323,15-10-2024,29,Male,Annual,HIIT,93,761,05:22,Present
2324,05-10-2024,64,Male,Quarterly,Cardio,23,206,17:26,Absent
2325,03-01-2024,49,Male,Quarterly,Yoga,27,187,22:31,Present
2326,18-03-2024,36,Female,Annual,CrossFit,35,214,19:49,Absent
2327,07-07-2024,43,Female,Quarterly,Cardio,42,332,11:46,Absent
2328,14-12-2024,56,Other,Annual,CrossFit,71,391,17:29,Present
2329,06-08-2024,56,Female,Annual,Strength Training,52,395,17:33,Present
2330,29-12-2024,28,Other,Annual,Yoga,97,770,13:36,Absent
2331,01-01-2024,54,Female,Annual,CrossFit,85,657,08:14,Absent
2332,24-05-2024,32,Other,Quarterly,HIIT,36,337,07:26,Absent
2333,04-03-2024,43,Male,Annual,CrossFit,86,442,09:06,Present
2334,08-10-2024,19,Male,Quarterly,Cardio,51,431,08:18,Absent
2335,07-07-2024,53,Female,Annual,HIIT,112,930,16:34,Absent
2336,09-11-2024,51,Female,Monthly,HIIT,51,493,22:23,Absent
2337,19-07-2024,30,Female,Monthly,Strength Training,107,1033,12:17,Present
2338,20-06-2024,30,Other,Monthly,Cardio,25,245,06:26,Present
2339,08-09-2024,21,Other,Annual,Strength Training,104,890,13:34,Present
2340,18-05-2024,19,Male,Monthly,CrossFit,107,809,10:42,Absent
2341,27-12-2024,42,Other,Quarterly,HIIT,34,260,12:55,Absent
2342,09-03-2024,53,Male,Quarterly,Cardio,76,670,17:24,Present
2343,18-02-2024,37,Other,Annual,HIIT,67,575,09:47,Present
2344,13-03-2024,35,Male,Quarterly,HIIT,116,615,12:26,Present
2345,12-01-2024,60,Other,Quarterly,Cardio,57,326,22:26,Absent
2346,26-05-2024,38,Male,Annual,Strength Training,81,678,12:05,Absent
2347,09-08-2024,32,Female,Monthly,Yoga,98,843,06:39,Absent
2348,20-08-2024,38,Male,Quarterly,HIIT,36,311,21:38,Absent
2349,23-06-2024,37,Male,Monthly,Strength Training,115,987,10:41,Absent
2350,15-03-2024,35,Female,Monthly,Yoga,58,572,15:52,Present
2351,02-07-2024,57,Female,Annual,Cardio,114,797,14:20,Present
2352,02-04-2024,24,Female,Monthly,Cardio,57,309,11:31,Present
2353,17-04-2024,26,Other,Quarterly,Yoga,78,469,16:40,Present
2354,16-05-2024,31,Other,Annual,Strength Training,35,207,13:02,Present
2355,19-04-2024,57,Other,Monthly,CrossFit,93,709,21:56,Present
2356,13-09-2024,38,Other,Monthly,Yoga,70,559,19:04,Present
2357,31-05-2024,22,Female,Annual,Cardio,34,235,07:35,Absent
2358,28-06-2024,38,Other,Monthly,Strength Training,45,294,16:36,Present
2359,23-04-2024,30,Other,Annual,CrossFit,42,227,20:23,Present
2360,01-06-2024,55,Female,Annual,CrossFit,106,942,13:01,Absent
2361,08-01-2024,59,Male,Quarterly,Strength Training,110,616,08:52,Absent
2362,16-12-2024,24,Female,Quarterly,Cardio,44,245,07:04,Present
2363,04-08-2024,65,Other,Annual,Yoga,48,293,21:40,Absent
2364,10-07-2024,49,Other,Quarterly,CrossFit,70,699,08:34,Present
2365,21-03-2024,27,Other,Monthly,Strength Training,68,391,09:19,Absent
2366,20-03-2024,57,Other,Annual,Strength Training,111,617,11:29,Present
2367,21-12-2024,27,Other,Annual,CrossFit,93,857,17:12,Absent
2368,05-05-2024,35,Male,Annual,Cardio,57,395,15:19,Absent
2369,23-11-2024,20,Male,Annual,HIIT,36,220,10:33,Present
2370,27-08-2024,26,Female,Annual,Yoga,116,769,21:29,Present
2371,25-05-2024,55,Male,Quarterly,CrossFit,24,193,08:30,Present
2372,12-11-2024,64,Male,Annual,CrossFit,40,226,06:02,Present
2373,01-11-2024,52,Male,Quarterly,Yoga,59,534,11:36,Absent
2374,20-05-2024,49,Male,Annual,CrossFit,72,402,20:40,Present
2375,29-02-2024,22,Female,Monthly,Strength Training,73,404,07:56,Present
2376,14-05-2024,22,Female,Annual,Yoga,42,214,16:51,Present
2377,24-10-2024,56,Female,Quarterly,CrossFit,49,377,10:31,Present
2378,02-01-2024,43,Male,Quarterly,Cardio,70,368,16:56,Absent
2379,07-05-2024,47,Other,Quarterly,HIIT,92,784,20:48,Present
2380,16-03-2024,37,Female,Monthly,HIIT,95,807,19:49,Absent
2381,01-08-2024,33,Other,Annual,Yoga,112,573,07:31,Absent
2382,28-08-2024,62,Other,Annual,CrossFit,86,743,13:46,Absent
2383,24-12-2024,46,Other,Quarterly,HIIT,59,573,06:27,Present
2384,31-08-2024,20,Male,Annual,CrossFit,113,968,09:09,Present
2385,08-11-2024,64,Female,Monthly,HIIT,42,224,13:10,Absent
2386,06-07-2024,54,Male,Quarterly,HIIT,89,610,08:17,Absent
2387,03-02-2024,21,Female,Quarterly,Cardio,51,364,07:57,Present
2388,19-09-2024,49,Female,Quarterly,Strength Training,78,554,13:40,Present
2389,16-02-2024,40,Male,Annual,Yoga,81,489,05:42,Absent
2390,24-09-2024,43,Male,Monthly,Yoga,26,220,19:25,Present
2391,08-12-2024,58,Female,Annual,Cardio,43,266,22:15,Present
2392,15-10-2024,51,Female,Monthly,Cardio,88,566,17:48,Absent
2393,06-07-2024,59,Female,Annual,CrossFit,94,801,18:02,Present
2394,02-11-2024,61,Other,Annual,Strength Training,55,473,10:44,Absent
2395,03-08-2024,63,Male,Monthly,Strength Training,88,728,20:29,Absent
2396,23-05-2024,28,Male,Quarterly,Strength Training,117,1131,08:51,Absent
2397,27-12-2024,59,Male,Annual,Cardio,40,284,21:36,Absent
2398,16-11-2024,54,Female,Monthly,Yoga,20,160,07:44,Absent
2399,02-11-2024,37,Female,Monthly,CrossFit,62,552,21:47,Present
2400,01-09-2024,63,Female,Quarterly,Cardio,53,501,12:21,Present
2401,15-06-2024,35,Male,Quarterly,HIIT,65,566,05:00,Absent
2402,20-04-2024,18,Other,Quarterly,Yoga,49,402,10:10,Present
2403,02-03-2024,63,Other,Monthly,Yoga,51,451,14:01,Present
2404,02-01-2024,19,Other,Annual,CrossFit,23,227,09:09,Absent
2405,12-12-2024,26,Female,Quarterly,Cardio,90,814,07:13,Absent
2406,15-01-2024,41,Male,Annual,HIIT,82,761,08:09,Present
2407,01-09-2024,40,Male,Monthly,CrossFit,76,542,20:54,Absent
2408,27-01-2024,64,Male,Quarterly,Strength Training,70,466,06:44,Present
2409,28-03-2024,62,Male,Annual,CrossFit,94,868,07:48,Absent
2410,17-03-2024,53,Male,Quarterly,Strength Training,41,322,06:33,Present
2411,09-01-2024,54,Other,Quarterly,Strength Training,81,721,20:34,Absent
2412,17-07-2024,31,Male,Annual,CrossFit,76,504,17:55,Present
2413,25-02-2024,37,Female,Quarterly,Yoga,58,337,06:48,Present
2414,13-09-2024,47,Other,Annual,Yoga,85,659,15:48,Present
2415,01-06-2024,47,Female,Quarterly,Cardio,62,568,11:08,Absent
2416,19-12-2024,19,Female,Monthly,Yoga,91,670,12:45,Present
2417,26-04-2024,33,Male,Annual,Cardio,51,368,21:12,Absent
2418,23-04-2024,50,Other,Quarterly,HIIT,40,233,20:09,Present
2419,06-04-2024,34,Male,Quarterly,Cardio,62,533,21:05,Absent
2420,28-12-2024,38,Male,Quarterly,Yoga,91,843,08:01,Absent
2421,22-12-2024,64,Female,Monthly,Cardio,40,237,11:17,Absent
2422,17-12-2024,48,Other,Annual,CrossFit,107,651,19:53,Absent
2423,07-09-2024,55,Other,Monthly,Yoga,86,829,22:37,Present
2424,28-07-2024,23,Other,Quarterly,Yoga,115,972,20:14,Present
2425,07-05-2024,42,Female,Quarterly,CrossFit,22,136,22:14,Absent
2426,20-10-2024,63,Male,Monthly,Yoga,21,106,22:11,Absent
2427,27-06-2024,61,Female,Annual,Strength Training,104,738,06:58,Absent
2428,14-11-2024,27,Other,Quarterly,Cardio,63,598,09:27,Present
2429,15-07-2024,48,Male,Quarterly,Yoga,105,795,14:32,Absent
2430,24-02-2024,60,Male,Quarterly,Cardio,54,319,22:47,Absent
2431,03-09-2024,45,Male,Annual,Yoga,87,605,16:04,Absent
2432,27-05-2024,42,Male,Monthly,CrossFit,56,429,19:05,Absent
2433,24-10-2024,19,Other,Annual,Cardio,29,208,06:59,Absent
2434,20-09-2024,53,Female,Quarterly,Yoga,100,519,15:29,Present
2435,05-11-2024,52,Male,Monthly,Cardio,23,133,20:30,Absent
2436,13-11-2024,48,Male,Monthly,CrossFit,24,155,11:33,Absent
2437,18-08-2024,43,Male,Monthly,Strength Training,36,350,09:39,Present
2438,07-04-2024,21,Female,Quarterly,Strength Training,118,1037,12:39,Absent
2439,07-04-2024,38,Other,Quarterly,Strength Training,115,919,11:46,Present
2440,24-11-2024,63,Female,Monthly,Cardio,120,767,19:47,Present
2441,01-03-2024,35,Male,Annual,Cardio,115,720,21:58,Absent
2442,12-02-2024,50,Female,Annual,Yoga,68,461,05:17,Present
2443,05-01-2024,50,Male,Quarterly,Yoga,97,820,16:12,Present
2444,08-12-2024,21,Female,Annual,CrossFit,87,864,16:40,Present
2445,25-09-2024,41,Other,Quarterly,Strength Training,28,161,14:34,Absent
2446,13-10-2024,53,Female,Quarterly,HIIT,67,585,20:05,Present
2447,29-12-2024,26,Other,Quarterly,HIIT,103,575,05:35,Present
2448,04-07-2024,25,Female,Quarterly,CrossFit,104,1023,16:14,Present
2449,18-02-2024,24,Male,Quarterly,Strength Training,26,134,06:26,Absent
2450,14-04-2024,64,Male,Annual,HIIT,90,519,06:44,Present
2451,23-08-2024,33,Male,Quarterly,Yoga,24,189,18:12,Absent
2452,03-08-2024,45,Male,Quarterly,HIIT,73,374,19:56,Present
2453,08-03-2024,60,Female,Monthly,HIIT,103,990,06:44,Absent
2454,21-05-2024,22,Female,Annual,Yoga,56,516,07:19,Present
2455,14-07-2024,33,Male,Annual,Strength Training,43,378,09:52,Absent
2456,15-07-2024,62,Male,Quarterly,CrossFit,71,448,12:24,Absent
2457,28-06-2024,57,Male,Monthly,Yoga,102,518,06:46,Present
2458,25-08-2024,61,Female,Annual,Strength Training,20,130,06:00,Present
2459,23-06-2024,23,Male,Annual,Yoga,70,690,22:21,Absent
2460,29-10-2024,19,Male,Quarterly,Strength Training,120,1137,11:59,Absent
2461,01-12-2024,40,Female,Quarterly,HIIT,27,191,14:50,Absent
2462,22-08-2024,19,Other,Monthly,Cardio,111,827,07:16,Absent
2463,20-04-2024,18,Female,Monthly,HIIT,69,351,08:58,Present
2464,15-01-2024,34,Female,Monthly,HIIT,26,248,16:22,Present
2465,19-02-2024,63,Male,Annual,Strength Training,98,517,18:33,Absent
2466,27-06-2024,50,Other,Annual,Strength Training,79,630,10:47,Absent
2467,12-11-2024,47,Male,Monthly,Cardio,54,346,20:44,Present
2468,08-06-2024,29,Female,Annual,CrossFit,114,882,18:28,Absent
2469,09-06-2024,63,Male,Annual,Yoga,78,628,11:43,Present
2470,15-06-2024,49,Male,Quarterly,HIIT,78,566,17:23,Absent
2471,02-11-2024,19,Other,Annual,CrossFit,59,353,21:27,Absent
2472,03-02-2024,49,Female,Monthly,Yoga,46,292,15:44,Present
2473,03-06-2024,65,Other,Monthly,Cardio,114,619,13:21,Present
2474,08-01-2024,62,Female,Annual,Strength Training,83,521,13:38,Present
2475,24-08-2024,40,Male,Monthly,Cardio,59,577,14:13,Present
2476,13-08-2024,52,Female,Quarterly,HIIT,56,325,21:09,Present
2477,02-12-2024,54,Female,Annual,Yoga,75,670,14:27,Present
2478,04-08-2024,60,Female,Monthly,CrossFit,94,729,11:57,Present
2479,27-11-2024,62,Male,Monthly,HIIT,99,744,05:16,Absent
2480,10-07-2024,32,Other,Annual,HIIT,70,551,16:12,Present
2481,25-12-2024,28,Other,Annual,Yoga,40,382,09:49,Absent
2482,21-01-2024,20,Male,Annual,Yoga,31,271,08:05,Absent
2483,15-11-2024,43,Female,Annual,Strength Training,114,1094,21:29,Present
2484,29-02-2024,39,Female,Monthly,Cardio,116,844,16:50,Absent
2485,27-10-2024,63,Male,Annual,HIIT,55,369,16:09,Present
2486,13-10-2024,48,Female,Annual,Strength Training,77,665,16:18,Present
2487,20-03-2024,51,Female,Monthly,CrossFit,66,541,07:24,Absent
2488,07-03-2024,39,Other,Annual,Cardio,116,1065,16:03,Absent
2489,07-01-2024,59,Female,Monthly,HIIT,71,574,14:21,Present
2490,14-06-2024,30,Other,Annual,CrossFit,81,469,05:21,Present
2491,14-03-2024,65,Female,Quarterly,HIIT,70,603,12:46,Present
2492,07-02-2024,39,Other,Monthly,Cardio,109,1062,22:06,Present
2493,23-08-2024,59,Male,Quarterly,Cardio,105,960,19:07,Absent
2494,22-02-2024,64,Male,Quarterly,Yoga,108,918,09:23,Absent
2495,31-03-2024,34,Female,Annual,Yoga,38,237,13:55,Absent
2496,17-09-2024,35,Other,Monthly,Cardio,42,214,07:22,Present
2497,05-07-2024,49,Male,Quarterly,Cardio,113,907,06:44,Present
2498,24-08-2024,37,Male,Quarterly,Cardio,111,578,06:26,Absent
2499,22-04-2024,56,Male,Quarterly,HIIT,55,507,09:17,Absent
2500,10-11-2024,25,Female,Annual,Cardio,78,714,06:46,Absent
2501,06-08-2024,45,Female,Monthly,HIIT,59,407,12:21,Absent
2502,18-05-2024,56,Other,Quarterly,CrossFit,120,1140,15:53,Present
2503,12-12-2024,40,Female,Monthly,Cardio,107,668,12:08,Present
2504,09-01-2024,45,Other,Quarterly,Yoga,74,641,12:03,Present
2505,19-08-2024,64,Female,Monthly,HIIT,54,412,05:03,Absent
2506,16-12-2024,29,Female,Monthly,Cardio,99,783,22:30,Absent
2507,23-09-2024,43,Female,Quarterly,Strength Training,61,379,19:15,Present
2508,06-04-2024,65,Female,Annual,CrossFit,84,680,05:09,Present
2509,30-09-2024,34,Male,Quarterly,Yoga,64,605,06:08,Absent
2510,24-08-2024,51,Male,Quarterly,HIIT,53,295,07:29,Present
2511,12-09-2024,55,Other,Monthly,Strength Training,111,582,16:17,Absent
2512,08-09-2024,52,Female,Monthly,Strength Training,29,237,15:51,Absent
2513,13-06-2024,34,Other,Quarterly,Yoga,91,619,07:45,Present
2514,16-05-2024,42,Female,Monthly,Yoga,106,534,12:49,Absent
2515,07-05-2024,62,Other,Annual,CrossFit,113,950,09:01,Absent
2516,02-11-2024,54,Female,Annual,Yoga,113,853,19:01,Absent
2517,15-07-2024,58,Other,Quarterly,CrossFit,116,964,20:18,Present
2518,18-10-2024,60,Male,Annual,HIIT,68,442,07:27,Present
2519,10-08-2024,51,Female,Monthly,Cardio,82,795,17:54,Absent
2520,24-04-2024,33,Female,Annual,HIIT,93,630,17:26,Present
2521,16-03-2024,55,Male,Annual,Yoga,38,206,14:19,Absent
2522,22-05-2024,50,Female,Quarterly,Strength Training,65,422,09:53,Absent
2523,28-12-2024,28,Other,Monthly,CrossFit,29,231,05:19,Present
2524,30-05-2024,39,Male,Monthly,Cardio,101,705,17:12,Present
2525,01-12-2024,41,Female,Annual,Yoga,47,406,12:04,Present
2526,05-04-2024,55,Other,Annual,Strength Training,77,433,15:39,Present
2527,04-06-2024,43,Female,Monthly,Yoga,111,670,18:50,Absent
2528,06-06-2024,32,Other,Annual,HIIT,58,374,08:15,Absent
2529,28-01-2024,41,Other,Annual,Strength Training,91,686,10:04,Present
2530,25-07-2024,25,Male,Monthly,Strength Training,110,763,09:24,Present
2531,22-09-2024,43,Female,Monthly,CrossFit,42,265,09:35,Present
2532,24-01-2024,27,Other,Annual,Cardio,49,446,16:51,Absent
2533,02-10-2024,37,Female,Quarterly,Cardio,90,716,07:01,Absent
2534,21-04-2024,41,Male,Annual,Yoga,100,660,07:35,Present
2535,06-10-2024,62,Female,Quarterly,Cardio,51,446,07:45,Present
2536,24-06-2024,38,Other,Quarterly,Yoga,38,274,09:04,Present
2537,25-02-2024,42,Other,Monthly,Strength Training,66,655,20:54,Present
2538,04-05-2024,23,Female,Monthly,Yoga,107,891,11:49,Absent
2539,27-02-2024,45,Other,Monthly,HIIT,85,720,05:57,Present
2540,08-01-2024,57,Other,Quarterly,Cardio,103,890,14:46,Present
2541,06-02-2024,33,Female,Annual,Strength Training,50,472,07:32,Present
2542,23-10-2024,45,Male,Annual,Strength Training,120,1037,15:57,Present
2543,31-07-2024,46,Male,Monthly,Cardio,32,269,11:12,Absent
2544,09-03-2024,28,Male,Annual,Cardio,35,251,09:08,Present
2545,09-10-2024,39,Male,Quarterly,HIIT,76,387,20:57,Absent
2546,11-12-2024,53,Female,Quarterly,CrossFit,63,584,07:38,Absent
2547,10-10-2024,57,Other,Monthly,CrossFit,60,414,22:18,Present
2548,17-03-2024,50,Male,Annual,CrossFit,105,999,22:49,Absent
2549,15-09-2024,64,Female,Annual,HIIT,24,211,05:58,Present
2550,22-12-2024,42,Female,Monthly,Cardio,86,694,18:06,Absent
2551,01-11-2024,36,Other,Monthly,Cardio,22,151,09:49,Absent
2552,28-06-2024,46,Other,Quarterly,CrossFit,62,433,06:56,Absent
2553,08-04-2024,36,Other,Monthly,Strength Training,60,495,06:27,Present
2554,26-05-2024,23,Female,Monthly,CrossFit,27,180,11:56,Absent
2555,09-09-2024,21,Male,Annual,Strength Training,28,152,05:41,Absent
2556,15-03-2024,30,Male,Monthly,Strength Training,78,582,19:50,Absent
2557,04-04-2024,43,Other,Annual,HIIT,80,654,22:56,Absent
2558,12-08-2024,32,Other,Annual,HIIT,75,502,05:07,Absent
2559,20-11-2024,48,Female,Quarterly,CrossFit,98,544,08:33,Absent
2560,19-09-2024,58,Other,Quarterly,Strength Training,79,455,19:51,Absent
2561,08-06-2024,52,Other,Quarterly,Strength Training,81,685,17:07,Absent
2562,22-06-2024,57,Male,Monthly,HIIT,81,805,05:03,Absent
2563,08-06-2024,51,Female,Annual,HIIT,84,720,08:36,Absent
2564,04-09-2024,36,Male,Monthly,CrossFit,74,402,21:29,Absent
2565,12-02-2024,33,Male,Annual,Strength Training,91,787,19:41,Absent
2566,02-09-2024,46,Other,Annual,HIIT,22,193,12:50,Present
2567,13-02-2024,20,Male,Monthly,Strength Training,47,442,12:43,Absent
2568,06-12-2024,29,Other,Monthly,Strength Training,50,316,16:54,Absent
2569,20-07-2024,64,Other,Quarterly,HIIT,112,607,16:03,Absent
2570,17-11-2024,56,Female,Annual,CrossFit,62,377,14:21,Present
2571,07-07-2024,50,Female,Annual,Cardio,62,387,12:11,Absent
2572,08-09-2024,58,Male,Quarterly,HIIT,89,615,15:19,Absent
2573,28-01-2024,45,Other,Quarterly,HIIT,29,152,12:31,Absent
2574,06-04-2024,28,Other,Annual,HIIT,66,501,06:00,Absent
2575,20-11-2024,46,Other,Annual,CrossFit,100,816,21:47,Present
2576,21-11-2024,41,Female,Quarterly,Cardio,42,331,21:56,Present
2577,16-09-2024,34,Male,Monthly,CrossFit,99,933,07:42,Present
2578,30-06-2024,18,Male,Annual,CrossFit,77,417,13:19,Present
2579,26-01-2024,23,Female,Monthly,Yoga,52,327,13:01,Absent
2580,09-05-2024,38,Male,Monthly,Strength Training,115,920,11:04,Absent
2581,11-05-2024,33,Other,Monthly,CrossFit,104,626,10:09,Absent
2582,10-09-2024,22,Female,Annual,CrossFit,118,1037,20:32,Present
2583,27-10-2024,50,Male,Monthly,CrossFit,49,408,08:06,Present
2584,01-04-2024,50,Other,Annual,HIIT,115,720,17:42,Present
2585,13-01-2024,24,Other,Monthly,Strength Training,51,344,11:47,Absent
2586,25-10-2024,27,Male,Monthly,HIIT,26,183,12:37,Present
2587,04-10-2024,59,Male,Annual,Cardio,106,801,05:35,Absent
2588,02-08-2024,57,Male,Annual,Cardio,115,696,09:08,Absent
2589,25-09-2024,57,Female,Monthly,Cardio,90,778,22:59,Absent
2590,23-12-2024,22,Female,Monthly,CrossFit,57,340,09:33,Absent
2591,14-02-2024,62,Male,Quarterly,CrossFit,77,496,05:50,Present
2592,29-09-2024,54,Female,Annual,Cardio,31,211,10:50,Present
2593,10-09-2024,64,Other,Annual,Strength Training,84,469,10:05,Absent
2594,18-12-2024,65,Male,Annual,CrossFit,114,949,13:55,Present
2595,08-12-2024,47,Male,Monthly,Strength Training,26,249,13:15,Present
2596,20-07-2024,64,Female,Quarterly,Yoga,63,443,19:07,Absent
2597,13-05-2024,22,Other,Quarterly,CrossFit,32,282,08:39,Present
2598,27-04-2024,44,Male,Quarterly,CrossFit,94,875,22:49,Present
2599,20-12-2024,62,Male,Annual,HIIT,58,303,10:38,Present
2600,01-04-2024,62,Female,Annual,Strength Training,65,610,05:42,Present
